"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
34715,"4","Not Flooded","2026-01-23T20:50:32.979536Z",214079,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2fdb74c426dd5cf84a1a45d4e3b8e986.jpg",2.121,"2026-01-23T20:50:32.979557Z"
34682,"4","Not Flooded","2026-01-23T20:48:59.004009Z",214080,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4b576bcc8a05cfee35885e4229b4824e.jpg",2.725,"2026-01-23T20:48:59.004022Z"
34713,"4","Not Flooded","2026-01-23T20:50:27.603080Z",214081,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_db81557d510bae0820b48c8b71af66fe.jpg",1.916,"2026-01-23T20:50:27.603130Z"
34621,"4","Not Flooded","2026-01-23T20:45:52.720046Z",214082,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_548fac035de4c205bb414d2ddc9cfc3a.jpg",2.323,"2026-01-23T20:45:52.720064Z"
34782,"4","Not Flooded","2026-01-23T20:53:57.667596Z",214083,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e78718c2dd57a64975efbb92d79b06fd.jpg",2.92,"2026-01-23T20:53:57.667617Z"
34712,"4","Not Flooded","2026-01-23T20:50:25.134180Z",214084,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_eaa77e061e06c9143a9704110bb4c6b6.jpg",2.024,"2026-01-23T20:50:25.134201Z"
34775,"4","Not Flooded","2026-01-23T20:53:32.044841Z",214085,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d7d8fe30c4b4599bbcfe1347c70692ed.jpg",2.09,"2026-01-23T20:53:32.044863Z"
34560,"4","Not Flooded","2026-01-23T20:18:07.225348Z",214086,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d66b424b0c5e0c65b080c8c3be7ce850.jpg",2.254,"2026-01-23T20:18:07.225369Z"
34675,"4","Not Flooded","2026-01-23T20:48:39.442625Z",214087,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c3eed55be4d512c0c27a836207b772e3.jpg",2.022,"2026-01-23T20:48:39.442647Z"
34906,"4","Not Flooded","2026-01-23T21:00:59.514701Z",214088,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_41c0f9de71843cf712277f05f4efe007.jpg",2.051,"2026-01-23T21:00:59.514723Z"
34617,"4","Not Flooded","2026-01-23T20:45:41.189114Z",214089,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8365cf592215015191de2146bc7d5ca2.jpg",2.803,"2026-01-23T20:45:41.189135Z"
34466,"4","Not Flooded","2026-01-23T20:10:09.669418Z",214090,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5ebdba2db693aeb41bf9a451cb2ae0ed.jpg",30.338,"2026-01-23T20:10:09.669439Z"
34855,"4","Not Flooded","2026-01-23T20:57:58.544622Z",214091,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2e7820e8d8ab95236f41e6e3d5f09c75.jpg",1.945,"2026-01-23T20:57:58.544635Z"
34486,"4","Not Flooded","2026-01-23T20:12:32.410519Z",214092,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4b6c754ba79f465bc6c45c3f463dbb65.jpg",3.208,"2026-01-23T20:12:32.410540Z"
34586,"4","Flooded","2026-01-23T20:44:04.094568Z",214093,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5afcba79bb1f830ba653d7f6855ecb59.jpg",7.319,"2026-01-23T20:44:04.094585Z"
34528,"4","Not Flooded","2026-01-23T20:15:24.880561Z",214094,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_cc50c625255b2ac10e1ac92b00578cf9.jpg",3.448,"2026-01-23T20:15:24.880576Z"
34829,"4","Not Flooded","2026-01-23T20:56:37.032258Z",214095,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1580ce3ead7e87000c88cc287303a2b9.jpg",2.621,"2026-01-23T20:56:37.032274Z"
34827,"4","Not Flooded","2026-01-23T20:56:29.822851Z",214096,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b9a2d083c89729a0fd7ff907450087c7.jpg",2.57,"2026-01-23T20:56:29.822863Z"
35462,"1","Not Flooded","2026-01-24T18:16:45.138068Z",214097,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d361ada55a7437e6947e9bf87b2abeba.jpg",1.713,"2026-01-24T18:16:45.138101Z"
34753,"4","Not Flooded","2026-01-23T20:52:22.644800Z",214098,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_cfcaf67d65dc22f5fa227b357a7e4611.jpg",2.392,"2026-01-23T20:52:22.644822Z"
34846,"4","Not Flooded","2026-01-23T20:57:29.870421Z",214099,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8c615749eb93de0d7ce04a0c6bf5be1e.jpg",1.871,"2026-01-23T20:57:29.870434Z"
34612,"4","Not Flooded","2026-01-23T20:45:27.045918Z",214100,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ba9b0f80353c3368dcc0be5d7fad386b.jpg",2.592,"2026-01-23T20:45:27.045931Z"
34493,"4","Not Flooded","2026-01-23T20:13:02.366760Z",214101,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8aa34ae78e2d26b6d2027c0f61121e29.jpg",2.799,"2026-01-23T20:13:02.366781Z"
34818,"4","Not Flooded","2026-01-23T20:55:51.223264Z",214102,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8e02a58119a06356e21e084a7e5e821b.jpg",2.859,"2026-01-23T20:55:51.223284Z"
34671,"4","Not Flooded","2026-01-23T20:48:29.273576Z",214103,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ac6a92b6d5dc466aa6a5581c81b17230.jpg",1.957,"2026-01-23T20:48:29.273597Z"
34558,"4","Not Flooded","2026-01-23T20:17:50.769907Z",214104,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6dc2163a17b4db796bff95feb4122c27.jpg",2.304,"2026-01-23T20:17:50.769928Z"
34842,"4","Flooded","2026-01-23T20:57:17.305818Z",214105,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c183826de52900fdf96c01b22ceb4f05.jpg",3.249,"2026-01-23T20:57:17.305831Z"
34534,"4","Not Flooded","2026-01-23T20:16:17.253581Z",214106,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4ff683258b14b03ea5363012c6951a06.jpg",2.497,"2026-01-23T20:16:17.253602Z"
34759,"4","Not Flooded","2026-01-23T20:52:43.724351Z",214107,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_579e8e29510d6613ea16fc90eedc1189.jpg",2.573,"2026-01-23T20:52:43.724372Z"
34481,"4","Not Flooded","2026-01-23T20:11:53.315167Z",214108,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_de67c64d66a77f364f3c0041060ed846.jpg",2.693,"2026-01-23T20:11:53.315192Z"
34956,"4","Not Flooded","2026-01-23T21:03:59.051450Z",214109,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_105d7d9146dfdaeebd726979bfdee30b.jpg",1.903,"2026-01-23T21:03:59.051471Z"
34545,"4","Not Flooded","2026-01-23T20:17:05.073955Z",214110,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9fcbdd7a41130d4b67ef444e20eac8e9.jpg",4.745,"2026-01-23T20:17:05.073977Z"
34654,"4","Not Flooded","2026-01-23T20:47:34.687229Z",214111,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_cb92fb3c5c2a0c732b3acc8b94864693.jpg",2.389,"2026-01-23T20:47:34.687254Z"
34875,"4","Not Flooded","2026-01-23T20:59:24.403390Z",214112,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_85e78e7cc3857048ccfc50e0ff377980.jpg",3.793,"2026-01-23T20:59:24.403411Z"
34483,"4","Not Flooded","2026-01-23T20:12:16.504147Z",214113,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8bdaa5d3eb94910a1b54acc2a9e89073.jpg",3.683,"2026-01-23T20:12:16.504168Z"
34647,"4","Not Flooded","2026-01-23T20:47:09.224435Z",214114,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_15433913e1c1424f2538be2e0db93864.jpg",2.594,"2026-01-23T20:47:09.224456Z"
34657,"4","Not Flooded","2026-01-23T20:47:45.683427Z",214115,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_13ddd9863ac0ff5b3cf47b9699a1b9c7.jpg",2.276,"2026-01-23T20:47:45.683448Z"
34828,"4","Not Flooded","2026-01-23T20:56:33.761265Z",214116,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_98f8eab20d872058fd45a227ae663c0b.jpg",3.356,"2026-01-23T20:56:33.761286Z"
34501,"4","Not Flooded","2026-01-23T20:13:40.798027Z",214117,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2b626faea3308adb043b254d439511fe.jpg",2.625,"2026-01-23T20:13:40.798049Z"
34902,"4","Not Flooded","2026-01-23T21:00:48.052847Z",214118,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_32227972eca9e7182725a2537c6a9be4.jpg",2.07,"2026-01-23T21:00:48.052869Z"
34636,"4","Not Flooded","2026-01-23T20:46:35.701203Z",214119,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b7925831b5fc5e3132213bfd733136c7.jpg",2.637,"2026-01-23T20:46:35.701225Z"
34606,"4","Not Flooded","2026-01-23T20:45:06.918800Z",214120,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b2f8cf6f3e05935f0a20d3cd5c3ceea8.jpg",2.111,"2026-01-23T20:45:06.918812Z"
34704,"4","Not Flooded","2026-01-23T20:50:03.774290Z",214121,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_353a9abc4d3ae97ddd48627cc80f0fb5.jpg",2.539,"2026-01-23T20:50:03.774311Z"
34728,"4","Not Flooded","2026-01-23T20:51:09.718303Z",214122,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_08f920b0c71da2e9d99bfd6e72649a55.jpg",2.061,"2026-01-23T20:51:09.718324Z"
34577,"4","Not Flooded","2026-01-23T20:43:29.260439Z",214123,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2ede224b1bee606a150a4a00562b8d89.jpg",2.694,"2026-01-23T20:43:29.260452Z"
34614,"4","Not Flooded","2026-01-23T20:45:32.670234Z",214124,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4db2cc1cfe789205133570985b415e3f.jpg",2.133,"2026-01-23T20:45:32.670247Z"
34947,"4","Not Flooded","2026-01-23T21:03:33.885909Z",214125,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b5c2dad8094e4c943e6c83b818748510.jpg",2.154,"2026-01-23T21:03:33.885930Z"
34708,"4","Not Flooded","2026-01-23T20:50:14.374053Z",214126,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_698aed7a936ffb7ace5b9d3ec2448f49.jpg",1.999,"2026-01-23T20:50:14.374065Z"
34670,"4","Not Flooded","2026-01-23T20:48:26.820081Z",214127,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_557267b84906cf08d27edc5111475475.jpg",2.033,"2026-01-23T20:48:26.820176Z"
34877,"4","Not Flooded","2026-01-23T20:59:30.136267Z",214128,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a8a840083d2c52e840926e2bd9294298.jpg",2.01,"2026-01-23T20:59:30.136289Z"
34530,"4","Not Flooded","2026-01-23T20:15:56.102067Z",214129,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_539609415f40f49743b7522896838e6a.jpg",3.303,"2026-01-23T20:15:56.102103Z"
34567,"4","Not Flooded","2026-01-23T20:42:56.032157Z",214130,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a864ef34a448260e5300e45c24770d88.jpg",2.927,"2026-01-23T20:42:56.032178Z"
34620,"4","Not Flooded","2026-01-23T20:45:49.887165Z",214131,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a1991ab2d682a6daba50ed1cde96988f.jpg",2.134,"2026-01-23T20:45:49.887186Z"
34797,"4","Not Flooded","2026-01-23T20:54:41.801390Z",214132,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0ccf80a956fb019a1126a4486ccbf543.jpg",2.163,"2026-01-23T20:54:41.801403Z"
34506,"4","Not Flooded","2026-01-23T20:14:00.145233Z",214133,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bce8d1acdf9b6b5745c672dcc1c9db80.jpg",2.798,"2026-01-23T20:14:00.145254Z"
34791,"4","Not Flooded","2026-01-23T20:54:24.416937Z",214134,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_fbff6949f095a2f73b98db4367026e48.jpg",2.239,"2026-01-23T20:54:24.416950Z"
34719,"4","Not Flooded","2026-01-23T20:50:43.445474Z",214135,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_86e9287c51881608686790cd2a014d3c.jpg",2.105,"2026-01-23T20:50:43.445495Z"
34895,"4","Not Flooded","2026-01-23T21:00:28.398728Z",214136,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_68acd61f5311d77258084008a1024538.jpg",2.425,"2026-01-23T21:00:28.398749Z"
34532,"4","Not Flooded","2026-01-23T20:16:08.521052Z",214137,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a1e5e091374023b1ef541b75f9761eb1.jpg",3.178,"2026-01-23T20:16:08.521065Z"
34810,"4","Not Flooded","2026-01-23T20:55:27.459307Z",214138,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_770c217eaaccd1bb818402811a2eafc3.jpg",1.879,"2026-01-23T20:55:27.459328Z"
34889,"4","Not Flooded","2026-01-23T21:00:10.673291Z",214139,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_92e1fc942dca83c1ffdfdf6a1be5399f.jpg",1.969,"2026-01-23T21:00:10.673313Z"
34898,"4","Not Flooded","2026-01-23T21:00:37.103491Z",214140,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_aa5b1a5e51e6bbfb57527d1989632826.jpg",2.005,"2026-01-23T21:00:37.103512Z"
34733,"4","Flooded","2026-01-23T20:51:25.648191Z",214141,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_328d8203b0e7aea0d07f7208c1580e3a.jpg",2.792,"2026-01-23T20:51:25.648212Z"
34505,"4","Not Flooded","2026-01-23T20:13:56.633646Z",214142,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_87919f257722843efd571c8908e463ca.jpg",5.01,"2026-01-23T20:13:56.633658Z"
34603,"4","Not Flooded","2026-01-23T20:44:58.135109Z",214143,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3a9cb51cb56ed9f873a5d81faf2585fc.jpg",3.108,"2026-01-23T20:44:58.135130Z"
34747,"4","Not Flooded","2026-01-23T20:52:04.455217Z",214144,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ce3837a5532f88a2ed93326df321d8d9.jpg",2.36,"2026-01-23T20:52:04.455233Z"
34677,"4","Not Flooded","2026-01-23T20:48:44.930982Z",214145,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_293481a54f907dd207e7a8dc62c32a9e.jpg",2.386,"2026-01-23T20:48:44.931003Z"
34893,"4","Not Flooded","2026-01-23T21:00:22.502211Z",214146,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_33935e931a953af8f4ba8f8e03cd5788.jpg",2.571,"2026-01-23T21:00:22.502233Z"
34763,"4","Not Flooded","2026-01-23T20:52:57.403578Z",214147,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e5254f5e8b8b32bd382803daef12c381.jpg",1.986,"2026-01-23T20:52:57.403599Z"
34610,"4","Not Flooded","2026-01-23T20:45:20.429457Z",214148,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c2fb41eae7c500f47288a62e5635bfbb.jpg",2.93,"2026-01-23T20:45:20.429470Z"
34584,"4","Not Flooded","2026-01-23T20:43:53.173665Z",214149,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_eae06787f30ef791329e659be5a57c22.jpg",2.506,"2026-01-23T20:43:53.173681Z"
34872,"4","Not Flooded","2026-01-23T20:59:13.153263Z",214150,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_34e6c5ebc1202fe53e9ed8599551ae2c.jpg",2.113,"2026-01-23T20:59:13.153284Z"
34709,"4","Not Flooded","2026-01-23T20:50:16.823319Z",214151,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_60c280f903bd1748495a75e1c8d52b47.jpg",1.926,"2026-01-23T20:50:16.823341Z"
34587,"4","Not Flooded","2026-01-23T20:44:08.142169Z",214152,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a1ff16e53dd3e37140cff6c8c4cf6f73.jpg",3.559,"2026-01-23T20:44:08.142191Z"
34724,"4","Not Flooded","2026-01-23T20:50:58.042889Z",214153,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_437d308e6adf1ae5d99c4a32c9cef6ac.jpg",2.624,"2026-01-23T20:50:58.042902Z"
34825,"4","Not Flooded","2026-01-23T20:56:21.863727Z",214154,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_dc0cf96f915100c21dc9164f37bd33af.jpg",2.336,"2026-01-23T20:56:21.863748Z"
34787,"4","Not Flooded","2026-01-23T20:54:12.462989Z",214155,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_196c68af251202f6808d2f9a92832441.jpg",2.605,"2026-01-23T20:54:12.463010Z"
34812,"4","Not Flooded","2026-01-23T20:55:32.697912Z",214156,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_175e1c7c495c36b97c34de8ce7276b03.jpg",1.976,"2026-01-23T20:55:32.697933Z"
34940,"4","Not Flooded","2026-01-23T21:03:14.018757Z",214157,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_371bafa0bfdfa9632781975ce1ba73a9.jpg",2.251,"2026-01-23T21:03:14.018770Z"
34726,"4","Flooded","2026-01-23T20:51:04.496866Z",214158,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ee78d600361c387cf976ead2480c4ba8.jpg",2.485,"2026-01-23T20:51:04.496879Z"
34720,"4","Not Flooded","2026-01-23T20:50:46.021776Z",214159,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2d4028160aeece6be2b8b90ed28aaa1c.jpg",2.035,"2026-01-23T20:50:46.021798Z"
34803,"4","Not Flooded","2026-01-23T20:54:57.206239Z",214160,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_75c8116144e2de855af0652ad76d2201.jpg",3.447,"2026-01-23T20:55:03.088225Z"
34571,"4","Not Flooded","2026-01-23T20:43:07.834908Z",214161,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a6f66ac46c7c7eccc42bdf2adf2da7f8.jpg",2.128,"2026-01-23T20:43:07.834929Z"
34711,"4","Not Flooded","2026-01-23T20:50:22.584920Z",214162,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e85e68330683849fe03287797085082c.jpg",2.699,"2026-01-23T20:50:22.584933Z"
34849,"4","Not Flooded","2026-01-23T20:57:39.322805Z",214163,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0f1682bd7994c677fb808c5f63737efd.jpg",2.4,"2026-01-23T20:57:39.322826Z"
34579,"4","Not Flooded","2026-01-23T20:43:35.778660Z",214164,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ea2755a8e08ec74b034983e33a640afc.jpg",2.79,"2026-01-23T20:43:35.778676Z"
34755,"4","Not Flooded","2026-01-23T20:52:29.608125Z",214165,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_eba9a87292854cda25134d65f0d88ca3.jpg",2.408,"2026-01-23T20:52:29.608138Z"
34843,"4","Not Flooded","2026-01-23T20:57:20.385380Z",214166,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_521a7c35c08ea3d082beb3550352e78e.jpg",2.446,"2026-01-23T20:57:20.385395Z"
34511,"4","Not Flooded","2026-01-23T20:14:19.138908Z",214167,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b8f2af49fc47e002c00ff36039cc9990.jpg",2.423,"2026-01-23T20:14:19.138929Z"
34527,"4","Not Flooded","2026-01-23T20:15:20.525601Z",214168,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3e5884d17099fe31bfc6cc0a67892181.jpg",2.562,"2026-01-23T20:15:20.525623Z"
34553,"4","Not Flooded","2026-01-23T20:17:34.123073Z",214169,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0c56cb0e2de8b3373bf0b402180cc2e1.jpg",3.009,"2026-01-23T20:17:34.123126Z"
34950,"4","Not Flooded","2026-01-23T21:03:41.770984Z",214170,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1579151b628f5740f430e4cdfd10e3fc.jpg",1.98,"2026-01-23T21:03:41.771005Z"
34867,"4","Not Flooded","2026-01-23T20:58:57.807833Z",214171,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9787d936822ea3a3f4c04c7d675e07b7.jpg",2.179,"2026-01-23T20:58:57.807855Z"
34813,"4","Not Flooded","2026-01-23T20:55:35.241561Z",214172,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c8623c94659ab68a52b55f62d3a8eae2.jpg",1.996,"2026-01-23T20:55:35.241582Z"
34800,"4","Not Flooded","2026-01-23T20:54:50.074920Z",214173,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1bc735e062b87decb463a3137be8e1ba.jpg",2.095,"2026-01-23T20:54:50.074941Z"
34464,"4","Not Flooded","2026-01-23T20:09:29.710655Z",214174,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a8e3471733fda1545713308ddc86cc1b.jpg",11.005,"2026-01-23T20:09:29.710677Z"
34750,"4","Not Flooded","2026-01-23T20:52:13.693962Z",214175,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_29478f560274acf3876b630f936efbb8.jpg",2.109,"2026-01-23T20:52:13.693983Z"
34697,"4","Not Flooded","2026-01-23T20:49:44.625010Z",214176,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f826a0eaa780795acc01baefa076f8cd.jpg",3.099,"2026-01-23T20:49:44.625024Z"
34767,"4","Not Flooded","2026-01-23T20:53:08.839997Z",214177,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b9b580beffd352bae75c718330f012a2.jpg",2.349,"2026-01-23T20:53:08.840019Z"
34816,"4","Not Flooded","2026-01-23T20:55:44.656107Z",214178,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_14b79c2aaf411301265be94417adfde6.jpg",2.309,"2026-01-23T20:55:44.656139Z"
34517,"4","Not Flooded","2026-01-23T20:14:40.202789Z",214179,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c425846bb2c780ee7d5bc7f0c1627a02.jpg",2.239,"2026-01-23T20:14:40.202810Z"
34663,"4","Not Flooded","2026-01-23T20:48:05.983944Z",214180,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4c86932bcf376bfcee9df3749d0cf173.jpg",2.222,"2026-01-23T20:48:05.983965Z"
34547,"4","Not Flooded","2026-01-23T20:17:12.525532Z",214181,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7ccaa49ba713762d53b4bafdea1ae20f.jpg",2.549,"2026-01-23T20:17:12.525553Z"
34502,"4","Not Flooded","2026-01-23T20:13:44.267129Z",214182,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_15e21a5f87458c161fc34194e4685b10.jpg",2.487,"2026-01-23T20:13:44.267142Z"
