"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
36187,"1","Not Flooded","2026-04-06T13:12:01.826683Z",215793,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2fdb74c426dd5cf84a1a45d4e3b8e986.jpg",1.007,"2026-04-06T13:12:01.826707Z"
36428,"1","Not Flooded","2026-04-06T16:33:07.101335Z",215794,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4b576bcc8a05cfee35885e4229b4824e.jpg",0.968,"2026-04-06T16:33:07.101357Z"
36359,"1","Not Flooded","2026-04-06T16:31:04.678265Z",215795,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_db81557d510bae0820b48c8b71af66fe.jpg",0.964,"2026-04-06T16:31:04.678286Z"
36349,"1","Not Flooded","2026-04-06T16:30:49.165583Z",215796,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_548fac035de4c205bb414d2ddc9cfc3a.jpg",1.123,"2026-04-06T16:30:49.165604Z"
36532,"1","Not Flooded","2026-04-06T16:35:45.549467Z",215797,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e78718c2dd57a64975efbb92d79b06fd.jpg",0.768,"2026-04-06T16:35:45.549489Z"
36188,"1","Not Flooded","2026-04-06T13:12:03.580635Z",215798,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_eaa77e061e06c9143a9704110bb4c6b6.jpg",1.437,"2026-04-06T13:12:03.580659Z"
36203,"1","Not Flooded","2026-04-06T13:12:43.268132Z",215799,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d7d8fe30c4b4599bbcfe1347c70692ed.jpg",0.901,"2026-04-06T13:12:43.268147Z"
36519,"1","Not Flooded","2026-04-06T16:35:29.814395Z",215800,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d66b424b0c5e0c65b080c8c3be7ce850.jpg",1.09,"2026-04-06T16:35:29.814418Z"
36386,"1","Not Flooded","2026-04-06T16:32:01.970120Z",215801,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c3eed55be4d512c0c27a836207b772e3.jpg",1.485,"2026-04-06T16:32:01.970148Z"
36482,"1","Not Flooded","2026-04-06T16:34:35.771647Z",215802,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_41c0f9de71843cf712277f05f4efe007.jpg",3.56,"2026-04-06T16:34:35.771679Z"
36191,"1","Not Flooded","2026-04-06T13:12:16.349763Z",215803,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8365cf592215015191de2146bc7d5ca2.jpg",1.709,"2026-04-06T13:12:16.349785Z"
36388,"1","Not Flooded","2026-04-06T16:32:05.113058Z",215804,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5ebdba2db693aeb41bf9a451cb2ae0ed.jpg",1.073,"2026-04-06T16:32:05.113079Z"
36507,"1","Not Flooded","2026-04-06T16:35:14.715967Z",215805,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2e7820e8d8ab95236f41e6e3d5f09c75.jpg",0.855,"2026-04-06T16:35:14.715999Z"
36338,"1","Not Flooded","2026-04-06T16:30:29.867994Z",215806,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4b6c754ba79f465bc6c45c3f463dbb65.jpg",0.76,"2026-04-06T16:30:29.868016Z"
36458,"1","Flooded","2026-04-06T16:33:47.130469Z",215807,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5afcba79bb1f830ba653d7f6855ecb59.jpg",1.66,"2026-04-06T16:33:47.130483Z"
36479,"1","Not Flooded","2026-04-06T16:34:28.831278Z",215808,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_cc50c625255b2ac10e1ac92b00578cf9.jpg",1.105,"2026-04-06T16:34:28.831299Z"
36656,"1","Not Flooded","2026-04-06T16:38:30.771806Z",215809,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1580ce3ead7e87000c88cc287303a2b9.jpg",1.176,"2026-04-06T16:38:30.771828Z"
36488,"1","Not Flooded","2026-04-06T16:34:45.918778Z",215810,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b9a2d083c89729a0fd7ff907450087c7.jpg",1.776,"2026-04-06T16:34:45.918799Z"
36197,"1","Not Flooded","2026-04-06T13:12:30.710139Z",215811,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d361ada55a7437e6947e9bf87b2abeba.jpg",1.258,"2026-04-06T13:12:30.710160Z"
36664,"1","Not Flooded","2026-04-06T16:38:49.094537Z",215812,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_cfcaf67d65dc22f5fa227b357a7e4611.jpg",0.812,"2026-04-06T16:38:49.094564Z"
36244,"1","Not Flooded","2026-04-06T13:14:33.837581Z",215813,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8c615749eb93de0d7ce04a0c6bf5be1e.jpg",1.382,"2026-04-06T13:14:33.837594Z"
36308,"1","Not Flooded","2026-04-06T13:21:16.845059Z",215814,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ba9b0f80353c3368dcc0be5d7fad386b.jpg",0.876,"2026-04-06T13:21:16.845081Z"
36439,"1","Not Flooded","2026-04-06T16:33:21.907501Z",215815,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8aa34ae78e2d26b6d2027c0f61121e29.jpg",1.046,"2026-04-06T16:33:21.907523Z"
36415,"1","Not Flooded","2026-04-06T16:32:48.469372Z",215816,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8e02a58119a06356e21e084a7e5e821b.jpg",0.857,"2026-04-06T16:32:48.469384Z"
36437,"1","Not Flooded","2026-04-06T16:33:19.100966Z",215817,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ac6a92b6d5dc466aa6a5581c81b17230.jpg",1.655,"2026-04-06T16:33:19.100978Z"
36602,"1","Not Flooded","2026-04-06T16:37:21.948375Z",215818,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6dc2163a17b4db796bff95feb4122c27.jpg",0.735,"2026-04-06T16:37:21.948441Z"
36193,"1","Not Flooded","2026-04-06T13:12:21.819184Z",215819,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c183826de52900fdf96c01b22ceb4f05.jpg",2.864,"2026-04-06T13:12:21.819197Z"
36427,"1","Not Flooded","2026-04-06T16:33:05.855158Z",215820,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4ff683258b14b03ea5363012c6951a06.jpg",0.73,"2026-04-06T16:33:05.855181Z"
36242,"1","Not Flooded","2026-04-06T13:14:29.997594Z",215821,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_579e8e29510d6613ea16fc90eedc1189.jpg",1.556,"2026-04-06T13:14:29.997607Z"
36333,"1","Not Flooded","2026-04-06T16:30:19.690953Z",215822,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_de67c64d66a77f364f3c0041060ed846.jpg",1.01,"2026-04-06T16:30:19.690975Z"
36207,"1","Not Flooded","2026-04-06T13:13:02.677696Z",215823,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_105d7d9146dfdaeebd726979bfdee30b.jpg",2.719,"2026-04-06T13:13:02.677716Z"
36264,"1","Not Flooded","2026-04-06T13:15:14.030399Z",215824,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9fcbdd7a41130d4b67ef444e20eac8e9.jpg",1.071,"2026-04-06T13:15:14.030421Z"
36248,"1","Not Flooded","2026-04-06T13:14:40.708706Z",215825,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_cb92fb3c5c2a0c732b3acc8b94864693.jpg",1.887,"2026-04-06T13:14:40.708727Z"
36503,"1","Not Flooded","2026-04-06T16:35:09.877198Z",215826,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_85e78e7cc3857048ccfc50e0ff377980.jpg",6.495,"2026-04-06T16:35:09.877219Z"
36430,"1","Not Flooded","2026-04-06T16:33:09.269862Z",215827,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8bdaa5d3eb94910a1b54acc2a9e89073.jpg",0.783,"2026-04-06T16:33:09.269893Z"
36317,"1","Not Flooded","2026-04-06T13:21:30.975822Z",215828,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_15433913e1c1424f2538be2e0db93864.jpg",0.8,"2026-04-06T13:21:30.975834Z"
36382,"1","Not Flooded","2026-04-06T16:31:55.802492Z",215829,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_13ddd9863ac0ff5b3cf47b9699a1b9c7.jpg",1.283,"2026-04-06T16:31:55.802515Z"
36265,"1","Not Flooded","2026-04-06T13:15:15.443411Z",215830,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_98f8eab20d872058fd45a227ae663c0b.jpg",1.104,"2026-04-06T13:15:15.443464Z"
36513,"1","Not Flooded","2026-04-06T16:35:22.191208Z",215831,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2b626faea3308adb043b254d439511fe.jpg",0.806,"2026-04-06T16:35:22.191235Z"
36249,"1","Not Flooded","2026-04-06T13:14:42.068312Z",215832,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_32227972eca9e7182725a2537c6a9be4.jpg",1.041,"2026-04-06T13:14:42.068324Z"
36597,"1","Not Flooded","2026-04-06T16:37:16.414154Z",215833,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b7925831b5fc5e3132213bfd733136c7.jpg",0.835,"2026-04-06T16:37:16.414175Z"
36339,"1","Not Flooded","2026-04-06T16:30:31.025968Z",215834,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b2f8cf6f3e05935f0a20d3cd5c3ceea8.jpg",0.838,"2026-04-06T16:30:31.025999Z"
36642,"1","Not Flooded","2026-04-06T16:38:12.420868Z",215835,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_353a9abc4d3ae97ddd48627cc80f0fb5.jpg",0.954,"2026-04-06T16:38:12.420900Z"
36500,"1","Not Flooded","2026-04-06T16:35:00.618163Z",215836,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_08f920b0c71da2e9d99bfd6e72649a55.jpg",0.737,"2026-04-06T16:35:00.618185Z"
36464,"1","Not Flooded","2026-04-06T16:33:54.752214Z",215837,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2ede224b1bee606a150a4a00562b8d89.jpg",0.785,"2026-04-06T16:33:54.752238Z"
36344,"1","Not Flooded","2026-04-06T16:30:42.890640Z",215838,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4db2cc1cfe789205133570985b415e3f.jpg",1.046,"2026-04-06T16:30:42.890662Z"
36342,"1","Not Flooded","2026-04-06T16:30:40.348852Z",215839,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b5c2dad8094e4c943e6c83b818748510.jpg",0.948,"2026-04-06T16:30:40.348875Z"
36449,"1","Not Flooded","2026-04-06T16:33:35.168672Z",215840,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_698aed7a936ffb7ace5b9d3ec2448f49.jpg",0.75,"2026-04-06T16:33:35.168694Z"
36521,"1","Not Flooded","2026-04-06T16:35:32.086645Z",215841,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_557267b84906cf08d27edc5111475475.jpg",0.784,"2026-04-06T16:35:32.086658Z"
36675,"1","Not Flooded","2026-04-06T16:39:05.407726Z",215842,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a8a840083d2c52e840926e2bd9294298.jpg",0.835,"2026-04-06T16:39:05.407740Z"
36309,"1","Not Flooded","2026-04-06T13:21:17.885285Z",215843,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_539609415f40f49743b7522896838e6a.jpg",0.762,"2026-04-06T13:21:17.885297Z"
36233,"1","Not Flooded","2026-04-06T13:14:11.923270Z",215844,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a864ef34a448260e5300e45c24770d88.jpg",1.408,"2026-04-06T13:14:11.923292Z"
36288,"1","Not Flooded","2026-04-06T13:15:50.586552Z",215845,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a1991ab2d682a6daba50ed1cde96988f.jpg",0.897,"2026-04-06T13:15:50.586574Z"
36421,"1","Not Flooded","2026-04-06T16:32:59.058537Z",215846,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0ccf80a956fb019a1126a4486ccbf543.jpg",0.714,"2026-04-06T16:32:59.058559Z"
36327,"1","Not Flooded","2026-04-06T16:30:07.841932Z",215847,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bce8d1acdf9b6b5745c672dcc1c9db80.jpg",1.793,"2026-04-06T16:30:07.841963Z"
36328,"1","Not Flooded","2026-04-06T16:30:09.571126Z",215848,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_fbff6949f095a2f73b98db4367026e48.jpg",1.407,"2026-04-06T16:30:09.571148Z"
36610,"1","Not Flooded","2026-04-06T16:37:31.939920Z",215849,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_86e9287c51881608686790cd2a014d3c.jpg",0.844,"2026-04-06T16:37:31.939933Z"
36544,"1","Not Flooded","2026-04-06T16:35:59.844395Z",215850,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_68acd61f5311d77258084008a1024538.jpg",0.735,"2026-04-06T16:35:59.844416Z"
36548,"1","Not Flooded","2026-04-06T16:36:06.063108Z",215851,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a1e5e091374023b1ef541b75f9761eb1.jpg",0.827,"2026-04-06T16:36:06.063130Z"
36508,"1","Not Flooded","2026-04-06T16:35:16.075918Z",215852,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0f0ad6734aab22cb378d0ada6cb6c66f.jpg",0.816,"2026-04-06T16:35:16.075949Z"
36467,"1","Not Flooded","2026-04-06T16:33:58.420459Z",215853,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_92e1fc942dca83c1ffdfdf6a1be5399f.jpg",0.877,"2026-04-06T16:33:58.420483Z"
36354,"1","Not Flooded","2026-04-06T16:30:57.507529Z",215854,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_aa5b1a5e51e6bbfb57527d1989632826.jpg",1.025,"2026-04-06T16:30:57.507542Z"
36297,"1","Not Flooded","2026-04-06T13:16:03.904324Z",215855,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_328d8203b0e7aea0d07f7208c1580e3a.jpg",1.436,"2026-04-06T13:16:03.904346Z"
36570,"1","Not Flooded","2026-04-06T16:36:35.860713Z",215856,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_87919f257722843efd571c8908e463ca.jpg",1.34,"2026-04-06T16:36:35.860736Z"
36658,"1","Not Flooded","2026-04-06T16:38:33.382327Z",215857,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3a9cb51cb56ed9f873a5d81faf2585fc.jpg",1.135,"2026-04-06T16:38:33.382349Z"
36185,"1","Not Flooded","2026-04-06T13:11:59.175666Z",215858,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ce3837a5532f88a2ed93326df321d8d9.jpg",1.401,"2026-04-06T13:11:59.175679Z"
36236,"1","Not Flooded","2026-04-06T13:14:17.802728Z",215859,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_293481a54f907dd207e7a8dc62c32a9e.jpg",2.738,"2026-04-06T13:14:17.802740Z"
36447,"1","Not Flooded","2026-04-06T16:33:32.515603Z",215860,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bcde4471724921ca6c74f5a8419ac972.jpg",0.819,"2026-04-06T16:33:32.515625Z"
36612,"1","Not Flooded","2026-04-06T16:37:34.412283Z",215861,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e5254f5e8b8b32bd382803daef12c381.jpg",0.828,"2026-04-06T16:37:34.412305Z"
36650,"1","Not Flooded","2026-04-06T16:38:23.449072Z",215862,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c2fb41eae7c500f47288a62e5635bfbb.jpg",0.883,"2026-04-06T16:38:23.449093Z"
36243,"1","Not Flooded","2026-04-06T13:14:32.124897Z",215863,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_eae06787f30ef791329e659be5a57c22.jpg",1.807,"2026-04-06T13:14:32.124917Z"
36402,"1","Not Flooded","2026-04-06T16:32:23.960511Z",215864,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_34e6c5ebc1202fe53e9ed8599551ae2c.jpg",0.987,"2026-04-06T16:32:23.960524Z"
36426,"1","Not Flooded","2026-04-06T16:33:04.816151Z",215865,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_60c280f903bd1748495a75e1c8d52b47.jpg",0.795,"2026-04-06T16:33:04.816173Z"
36556,"1","Not Flooded","2026-04-06T16:36:16.731131Z",215866,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a1ff16e53dd3e37140cff6c8c4cf6f73.jpg",0.737,"2026-04-06T16:36:16.731153Z"
36217,"1","Not Flooded","2026-04-06T13:13:42.133102Z",215867,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_437d308e6adf1ae5d99c4a32c9cef6ac.jpg",1.055,"2026-04-06T13:13:42.133126Z"
36528,"1","Not Flooded","2026-04-06T16:35:40.659583Z",215868,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_dc0cf96f915100c21dc9164f37bd33af.jpg",0.958,"2026-04-06T16:35:40.659606Z"
36397,"1","Not Flooded","2026-04-06T16:32:17.993608Z",215869,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_196c68af251202f6808d2f9a92832441.jpg",0.8,"2026-04-06T16:32:17.993629Z"
36195,"1","Not Flooded","2026-04-06T13:12:27.267663Z",215870,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_175e1c7c495c36b97c34de8ce7276b03.jpg",3.4,"2026-04-06T13:12:27.267684Z"
36419,"1","Not Flooded","2026-04-06T16:32:56.849335Z",215871,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_371bafa0bfdfa9632781975ce1ba73a9.jpg",0.783,"2026-04-06T16:32:56.849356Z"
36586,"1","Not Flooded","2026-04-06T16:36:59.383799Z",215872,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ee78d600361c387cf976ead2480c4ba8.jpg",1.055,"2026-04-06T16:36:59.383820Z"
36618,"1","Not Flooded","2026-04-06T16:37:42.195392Z",215873,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2d4028160aeece6be2b8b90ed28aaa1c.jpg",0.783,"2026-04-06T16:37:42.195414Z"
36638,"1","Not Flooded","2026-04-06T16:38:07.275913Z",215874,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_75c8116144e2de855af0652ad76d2201.jpg",0.797,"2026-04-06T16:38:07.275935Z"
36568,"1","Not Flooded","2026-04-06T16:36:33.009242Z",215875,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a6f66ac46c7c7eccc42bdf2adf2da7f8.jpg",0.98,"2026-04-06T16:36:33.009255Z"
36357,"1","Not Flooded","2026-04-06T16:31:01.913401Z",215876,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e85e68330683849fe03287797085082c.jpg",1.213,"2026-04-06T16:31:01.913455Z"
36562,"1","Not Flooded","2026-04-06T16:36:25.210713Z",215877,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0f1682bd7994c677fb808c5f63737efd.jpg",1.466,"2026-04-06T16:36:25.210735Z"
36539,"1","Not Flooded","2026-04-06T16:35:54.085072Z",215878,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ea2755a8e08ec74b034983e33a640afc.jpg",0.951,"2026-04-06T16:35:54.085095Z"
36632,"1","Not Flooded","2026-04-06T16:38:00.067559Z",215879,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_eba9a87292854cda25134d65f0d88ca3.jpg",0.893,"2026-04-06T16:38:00.067581Z"
36348,"1","Not Flooded","2026-04-06T16:30:47.769527Z",215880,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_521a7c35c08ea3d082beb3550352e78e.jpg",0.944,"2026-04-06T16:30:47.769548Z"
36353,"1","Not Flooded","2026-04-06T16:30:56.227872Z",215881,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b8f2af49fc47e002c00ff36039cc9990.jpg",0.897,"2026-04-06T16:30:56.227894Z"
36196,"1","Not Flooded","2026-04-06T13:12:29.140651Z",215882,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3e5884d17099fe31bfc6cc0a67892181.jpg",1.552,"2026-04-06T13:12:29.140673Z"
36336,"1","Not Flooded","2026-04-06T16:30:23.158317Z",215883,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0c56cb0e2de8b3373bf0b402180cc2e1.jpg",0.804,"2026-04-06T16:30:23.158338Z"
36425,"1","Not Flooded","2026-04-06T16:33:03.742644Z",215884,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1579151b628f5740f430e4cdfd10e3fc.jpg",0.868,"2026-04-06T16:33:03.742657Z"
36181,"1","Not Flooded","2026-04-06T13:11:49.028847Z",215885,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9787d936822ea3a3f4c04c7d675e07b7.jpg",2.162,"2026-04-06T13:11:49.028869Z"
36639,"1","Not Flooded","2026-04-06T16:38:08.512353Z",215886,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c8623c94659ab68a52b55f62d3a8eae2.jpg",0.911,"2026-04-06T16:38:08.512374Z"
36413,"1","Not Flooded","2026-04-06T16:32:41.868704Z",215887,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1bc735e062b87decb463a3137be8e1ba.jpg",2.015,"2026-04-06T16:32:41.868726Z"
36501,"1","Not Flooded","2026-04-06T16:35:01.904325Z",215888,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a8e3471733fda1545713308ddc86cc1b.jpg",1.025,"2026-04-06T16:35:01.904347Z"
36624,"1","Not Flooded","2026-04-06T16:37:50.041611Z",215889,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_29478f560274acf3876b630f936efbb8.jpg",1.15,"2026-04-06T16:37:50.041633Z"
36558,"1","Not Flooded","2026-04-06T16:36:19.932780Z",215890,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f826a0eaa780795acc01baefa076f8cd.jpg",1.375,"2026-04-06T16:36:19.932802Z"
36332,"1","Not Flooded","2026-04-06T16:30:18.410506Z",215891,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b9b580beffd352bae75c718330f012a2.jpg",3.811,"2026-04-06T16:30:18.410519Z"
36571,"1","Not Flooded","2026-04-06T16:36:36.953161Z",215892,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_14b79c2aaf411301265be94417adfde6.jpg",0.8,"2026-04-06T16:36:36.953182Z"
36304,"1","Not Flooded","2026-04-06T13:21:11.557585Z",215893,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c425846bb2c780ee7d5bc7f0c1627a02.jpg",297.175,"2026-04-06T13:21:11.557607Z"
36379,"1","Not Flooded","2026-04-06T16:31:52.184086Z",215894,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4c86932bcf376bfcee9df3749d0cf173.jpg",0.855,"2026-04-06T16:31:52.184108Z"
36634,"1","Not Flooded","2026-04-06T16:38:02.468665Z",215895,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7ccaa49ba713762d53b4bafdea1ae20f.jpg",0.893,"2026-04-06T16:38:02.468687Z"
36385,"1","Not Flooded","2026-04-06T16:32:00.192080Z",215896,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_15e21a5f87458c161fc34194e4685b10.jpg",1.192,"2026-04-06T16:32:00.192092Z"
