"annotation_id","annotator","choice","created_at","dry_road","dry_road_percentile","flooded_road","flooded_road_percentile","id","image","img_id","labels","lead_time","no_road","no_road_percentile","not_flooded","not_flooded_percentile","positive","updated_at","wet_road","wet_road_percentile"
29428,"1","Not Flooded","2025-02-09T17:47:50.558289Z",0.0104160392656922,0.9365264108001192,0.1003808975219726,0.9922890223836444,288,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222353336958975/frames/f14d0fcd0f93f8cb3e948485889b817f.jpg","f14d0fcd0f93f8cb3e948485889b817f","",1.732,0.0872124284505844,0.7419694411214711,0.8996190363541245,0.0077120572827819,True,"2025-02-09T17:47:50.558310Z",0.8019905686378479,0.2011440145452661
30211,"1","Not Flooded","2025-02-10T19:12:48.089883Z",0.0008817482739686,0.6943118853998869,0.0166373681277036,0.7282231281823168,289,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222325017018367/frames/4e2a4343ea630247fc7ac13e4a0842a8.jpg","4e2a4343ea630247fc7ac13e4a0842a8","",1.289,0.5257239937782288,0.9059966832647384,0.9833626616746184,0.2717768718176832,False,"2025-02-10T19:12:48.089903Z",0.4567569196224212,0.0965740024961887
30263,"1","Not Flooded","2025-02-10T19:17:40.208100Z",2.838052569131833e-05,0.2081434919867157,0.1036555022001266,0.992775951941888,290,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222325419671551/frames/c82ae99f3518be54c23b91b70792e5ba.jpg","c82ae99f3518be54c23b91b70792e5ba","",1.048,0.0008692042320035,0.1402130397792298,0.8963444217060896,0.0072251277245382,True,"2025-02-10T19:17:40.208122Z",0.8954468369483948,0.268606971190181
28928,"1","Not Flooded","2025-02-08T03:47:30.885593Z",0.0019679726101458,0.7776243451823125,0.1009377315640449,0.992412104356238,294,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222347297161215/frames/e2f8deea7abf9ce633921002b78d255d.jpg","e2f8deea7abf9ce633921002b78d255d","",1.903,0.0251253880560398,0.6219504821790259,0.8990622856654227,0.0075889753101881,True,"2025-02-08T03:47:30.885620Z",0.8719689249992371,0.2458778335845357
28993,"1","Not Flooded","2025-02-08T03:50:21.301371Z",2.779999704216607e-05,0.2049789896913449,0.0184909347444772,0.7659531511144317,295,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222325151236095/frames/7ea23cc3b966c63018749fb01977bcc9.jpg","7ea23cc3b966c63018749fb01977bcc9","",3.421,0.0029717637225985,0.3231387630477688,0.9815091686505184,0.2340490082184208,False,"2025-02-08T03:50:21.301391Z",0.9785096049308776,0.5746022508885654
30267,"1","Not Flooded","2025-02-10T19:17:49.311926Z",0.0003642644442152,0.5950241413412912,0.0054371217265725,0.2590071171610819,296,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222324882800639/frames/615d7b091311a6d92758a16245d880b1.jpg","615d7b091311a6d92758a16245d880b1","",1.074,0.0208426173776388,0.6008824113701831,0.9945627711422276,0.7409907235060655,False,"2025-02-10T19:17:49.311947Z",0.9733558893203736,0.5156503046818655
29426,"1","Not Flooded","2025-02-09T17:47:46.290652Z",0.0004375177377369,0.6168706516434682,0.1418275684118271,0.9960797312062464,297,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222321795792895/frames/7c4b9b5d38d47e60fa05bd31f42b8968.jpg","7c4b9b5d38d47e60fa05bd31f42b8968","",2.759,0.0156659092754125,0.567164968711267,0.858172397216549,0.0039213484601797,True,"2025-02-09T17:47:46.290674Z",0.8420689702033997,0.2237964958346469
30067,"1","Not Flooded","2025-02-10T19:07:33.871408Z",0.0007078374037519,0.6707827149723822,0.0210117977112531,0.8084110333271433,298,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222324748582911/frames/865bee057ce7aceb65b03c3f25c9dea4.jpg","865bee057ce7aceb65b03c3f25c9dea4","",1.009,0.0986875742673873,0.7527002457320786,0.9789882475743068,0.1915922056721355,False,"2025-02-10T19:07:33.871430Z",0.8795928359031677,0.2526268284150929
30127,"1","Not Flooded","2025-02-10T19:09:41.173497Z",0.0002019484818447,0.5185243767085721,0.0078186141327023,0.4075443850867836,299,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222325017018367/frames/9b4e46ce6fc42a742eda6e352a2d713f.jpg","9b4e46ce6fc42a742eda6e352a2d713f","",1.029,0.0148371225222945,0.560342016730511,0.992181464593159,0.5924588539124952,False,"2025-02-10T19:09:41.173519Z",0.9771423935890198,0.5572584894171096
30158,"1","Not Flooded","2025-02-10T19:10:52.077779Z",1.797717959561851e-05,0.142460905278705,0.0042635323479771,0.1791684841051508,302,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222325017018367/frames/f22b09ab6fb16887c82fcc69a5754104.jpg","f22b09ab6fb16887c82fcc69a5754104","",1.284,0.0002405320265097,0.0321956528311013,0.9957364836209308,0.8208379938934067,False,"2025-02-10T19:10:52.077803Z",0.9954779744148254,0.9500616489529397
28965,"1","Not Flooded","2025-02-08T03:49:09.239584Z",0.0033387667499482,0.8318138827827755,0.0044928016141057,0.1947146009768821,304,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222347699814399/frames/a1368358cef4c423351614a75e7d658a.jpg","a1368358cef4c423351614a75e7d658a","",1.286,0.0370345562696456,0.6622814215320034,0.995507118757814,0.8052832396902653,False,"2025-02-08T03:49:09.239611Z",0.9551337957382202,0.3961080184666145
29026,"1","Not Flooded","2025-02-08T03:51:41.654989Z",0.00824492610991,0.9180662742439096,0.0032796049490571,0.1113071305489456,305,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222324345929727/frames/c134eb31e5d670ec52c97070494b5cb3.jpg","c134eb31e5d670ec52c97070494b5cb3","",1.21,0.1605086624622345,0.794176711163319,0.9967203382402658,0.8886928694510544,False,"2025-02-08T03:51:41.655009Z",0.8279667496681213,0.2151516067595755
30278,"1","Not Flooded","2025-02-10T19:18:06.870595Z",0.0028596194460988,0.8161608789348442,0.0154589554294943,0.7005609946750851,306,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222352263217151/frames/823d7837510dbe3cd3c2d09563bf8613.jpg","823d7837510dbe3cd3c2d09563bf8613","",1.16,0.0400974825024604,0.6702461207585304,0.9845410333946346,0.2994411646577673,False,"2025-02-10T19:18:06.870616Z",0.9415839314460754,0.34916952058492
29410,"1","Not Flooded","2025-02-09T17:46:49.660023Z",0.000576268765144,0.6483035201444162,0.0050565977580845,0.2338190392696272,307,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222325553889279/frames/120cfb04325793c8437b139229f7da47.jpg","120cfb04325793c8437b139229f7da47","",470.912,0.0155754182487726,0.5664599465349186,0.9949434007285164,0.7661744827318152,False,"2025-02-09T17:46:49.660044Z",0.9787917137145996,0.5783551713862485
30081,"1","Not Flooded","2025-02-10T19:08:16.811453Z",2.824892544595059e-05,0.2074298324789573,0.1047996133565902,0.9929346629065484,308,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222325419671551/frames/b9c57606cd01d44bd4aa7a95189c108a.jpg","b9c57606cd01d44bd4aa7a95189c108a","",0.994,0.0038774400018155,0.3657229662323528,0.8952003471113129,0.0070664167598778,True,"2025-02-10T19:08:16.811474Z",0.8912946581840515,0.2640183888785721
30370,"1","Flooded","2025-02-10T19:21:17.728341Z",8.589945355197415e-05,0.3892618536576939,0.105087898671627,0.992990805560714,309,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222323809058815/frames/572a736e4020209811807dcfff82ed99.jpg","572a736e4020209811807dcfff82ed99","",2.03,0.0010796880815178,0.1683718198425414,0.894912082781957,0.0070102741057122,True,"2025-02-10T19:21:17.728363Z",0.8937464952468872,0.2666549342915013
30300,"1","Flooded","2025-02-10T19:18:56.607457Z",1.5642178823327413e-06,0.003041420322777,0.1520190238952636,0.9966044490894094,310,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222352665870335/frames/879e894b53f0b294cbb8cb61cb55e021.jpg","879e894b53f0b294cbb8cb61cb55e021","",1.263,8.540340058971196e-05,0.0055332904345873,0.8479809805464811,0.0033966305770169,True,"2025-02-10T19:18:56.607477Z",0.847894012928009,0.2277437562890569
30148,"1","Not Flooded","2025-02-10T19:10:18.678132Z",3.659577487269417e-05,0.2483858986927399,0.2169522792100906,0.9980976277569282,311,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222352934305791/frames/7e10f2b09c41a22cf6c6b616c0b7e1b0.jpg","7e10f2b09c41a22cf6c6b616c0b7e1b0","",1.192,0.0017359459307044,0.2369425142408001,0.783047754470317,0.001903451909498,True,"2025-02-10T19:10:18.678152Z",0.78127521276474,0.1914388930396064
30193,"1","Not Flooded","2025-02-10T19:12:11.259265Z",2.578748535597697e-05,0.1936446515484575,0.0161131229251623,0.7157259892983464,313,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222352665870335/frames/d921cddcb97dd554c96419ed08a51f7f.jpg","d921cddcb97dd554c96419ed08a51f7f","",1.071,0.0024327179417014,0.2908470199047302,0.9838868902079412,0.2842772497009324,False,"2025-02-10T19:12:11.259288Z",0.9814283847808838,0.616869571977042
30073,"1","Not Flooded","2025-02-10T19:07:47.019697Z",0.0002092505601467,0.5233467068014667,0.1307486891746521,0.9954330110169162,314,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222321930010623/frames/d7079e19f0b9ebe079f428f8f28232c6.jpg","d7079e19f0b9ebe079f428f8f28232c6","",1.118,0.0030272423755377,0.3260376674022794,0.8692513907590181,0.00456806864951,True,"2025-02-10T19:07:47.019719Z",0.8660148978233337,0.2410582026577069
30232,"1","Not Flooded","2025-02-10T19:16:36.328028Z",1.175913894257974e-05,0.092263974122555,0.1620857268571853,0.9969888103371582,316,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222321795792895/frames/bfa310d243759dfb1340d725ade507b8.jpg","bfa310d243759dfb1340d725ade507b8","",2.25,0.0018006098689511,0.2426156214775882,0.8379141990135395,0.003012269329268,True,"2025-02-10T19:16:36.328048Z",0.8361018300056458,0.2200095658445366
29414,"1","Not Flooded","2025-02-09T17:47:06.398904Z",8.982120198197663e-05,0.396370377408196,0.1188147813081741,0.9944785858961016,317,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222352665870335/frames/5c940b47c67cb71df19770a09d1a90a9.jpg","5c940b47c67cb71df19770a09d1a90a9","",2.962,0.0031663067638874,0.3333448497752134,0.8811852194194216,0.0055224937703247,True,"2025-02-09T17:47:06.398924Z",0.8779290914535522,0.2511433667454103
30110,"1","Not Flooded","2025-02-10T19:09:08.198803Z",7.167003786889836e-05,0.3597567295608349,0.1638075709342956,0.9970352359934874,318,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222324882800639/frames/bccab457bea9e389a7cba5d54f0cb2a3.jpg","bccab457bea9e389a7cba5d54f0cb2a3","",1.356,0.0298315789550542,0.640164454790048,0.8361923854026826,0.0029658436729388,True,"2025-02-10T19:09:08.198825Z",0.8062891364097595,0.2033659680505111
30176,"1","Not Flooded","2025-02-10T19:11:36.887471Z",7.146177813410759e-05,0.3593475359852819,0.0102795604616403,0.5266861150578918,320,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222353471176703/frames/495cbc69b90941a9cb81757d39d50862.jpg","495cbc69b90941a9cb81757d39d50862","",1.012,0.0046333605423569,0.3938547546350079,0.9897203338332472,0.4733095662764032,False,"2025-02-10T19:11:36.887492Z",0.9850155115127563,0.680675158602998
29035,"1","Not Flooded","2025-02-08T03:51:59.901080Z",0.0003875195106957,0.6025542748312481,0.1074484139680862,0.9932758374972468,321,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222323003752447/frames/4324b832b07ff133e4ebc7d9f194e675.jpg","4324b832b07ff133e4ebc7d9f194e675","",1.098,0.0201889593154191,0.5971570223663697,0.8925516027084085,0.0067252421691794,True,"2025-02-08T03:51:59.901101Z",0.8719751238822937,0.2458821522502407
30095,"1","Not Flooded","2025-02-10T19:08:40.536304Z",3.4178094210801646e-05,0.2376421380850172,0.0163741633296012,0.7219934529027912,322,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222324211711999/frames/299a3eb5abb4885d38db24c83c2d9683.jpg","299a3eb5abb4885d38db24c83c2d9683","",0.99,0.0017258240841329,0.2363929640298333,0.983625825447234,0.2780076267636351,False,"2025-02-10T19:08:40.536327Z",0.9818658232688904,0.6238766070834755
30129,"1","Not Flooded","2025-02-10T19:09:44.197454Z",7.202858250821009e-05,0.3606685078578122,0.0202860366553068,0.796878576395037,323,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222325553889279/frames/d3b37ed95f90ee48651f59d289eb8d22.jpg","d3b37ed95f90ee48651f59d289eb8d22","",1.103,0.0022060042247176,0.2747626893195078,0.9797140388764092,0.2031225032713892,False,"2025-02-10T19:09:44.197474Z",0.9774360060691832,0.5609293552663969
29489,"1","Not Flooded","2025-02-09T17:51:10.718421Z",7.101124083419563e-06,0.0486821591601058,0.180029883980751,0.9974876162260908,325,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222325419671551/frames/16dde55e7f96fda58545e9a609daa81a.jpg","16dde55e7f96fda58545e9a609daa81a","",1.862,0.0004192125925328,0.0663033949031107,0.8199701522175927,0.0025134634403354,True,"2025-02-09T17:51:10.718441Z",0.8195438385009766,0.2103708438240921
29431,"1","Not Flooded","2025-02-09T17:47:58.056631Z",1.0137544450117277e-05,0.0776852383687535,0.0144995199516415,0.6753842532811063,326,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222352263217151/frames/22d73921a753aa9f82f3e30bdd0f7e75.jpg","22d73921a753aa9f82f3e30bdd0f7e75","",1.382,0.0002697500458452,0.0378703795675288,0.9855004390810788,0.3246114280531887,False,"2025-02-09T17:47:58.056653Z",0.9852205514907836,0.6848065021830855
29420,"1","Not Flooded","2025-02-09T17:47:28.926183Z",0.0001709921634756,0.4949946664478543,0.1035559922456741,0.992742482282674,328,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222347834032127/frames/e1c2b0a0c7124594446cc8dad06c3dee.jpg","e1c2b0a0c7124594446cc8dad06c3dee","",1.234,0.0292093064635992,0.6380191576010675,0.8964439997798763,0.0072585973837523,True,"2025-02-09T17:47:28.926202Z",0.8670637011528015,0.2418571558131399
28888,"1","Not Flooded","2025-02-08T03:45:42.723113Z",0.0002643275947775,0.5545101985290625,0.0108936931937932,0.5526002686210069,329,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222321795792895/frames/a43a2048dac6bfec1cbddc201b61a227.jpg","a43a2048dac6bfec1cbddc201b61a227","",1.165,0.0082229916006326,0.4810000302306599,0.989106272900244,0.4473997313789931,False,"2025-02-08T03:45:42.723139Z",0.980618953704834,0.6041937482995253
30347,"1","Not Flooded","2025-02-10T19:20:36.065638Z",0.0005798589554615,0.6490101618204039,0.2451584339141845,0.9984647143418568,330,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222352934305791/frames/28e85c6c4608afa13d125983f606da41.jpg","28e85c6c4608afa13d125983f606da41","",1.373,0.0337010733783245,0.652709098996774,0.7548416022327729,0.0015363653245693,True,"2025-02-10T19:20:36.065658Z",0.7205606698989868,0.1675469546928781
29066,"1","Not Flooded","2025-02-08T03:53:17.401233Z",0.0036566145718097,0.8410709427215367,0.0033293853048235,0.1145342534970395,332,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222325017018367/frames/e5e4087c686e17c460875545a07eb95a.jpg","e5e4087c686e17c460875545a07eb95a","",1.641,0.827502965927124,0.9701860913052304,0.9966705925762652,0.8854668261693867,False,"2025-02-08T03:53:17.401254Z",0.1655110120773315,0.0329708533251566
30242,"1","Not Flooded","2025-02-10T19:16:55.078322Z",2.9615894163725898e-05,0.2147845201746468,0.3895260989665985,0.9991880908474516,335,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222324211711999/frames/ce8e62c7d335618d24248ed37a805188.jpg","ce8e62c7d335618d24248ed37a805188","",1.359,0.0071344189345836,0.4601700258688075,0.6104738449903379,0.0008129888189744,True,"2025-02-10T19:16:55.078342Z",0.6033098101615906,0.131872616636364
28946,"1","Not Flooded","2025-02-08T03:48:14.219383Z",3.493916301522404e-05,0.2409869446735736,0.0106398146599531,0.5426144338445194,336,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222321795792895/frames/1616e84c020473f397b496af78fd1eab.jpg","1616e84c020473f397b496af78fd1eab","",2.082,0.0011570260394364,0.1774539738202485,0.9893602644006022,0.4573974424861695,False,"2025-02-08T03:48:14.219413Z",0.9881682991981506,0.7495594960980856
30206,"1","Not Flooded","2025-02-10T19:12:38.247615Z",0.0016363605391234,0.7586146584151361,0.0098685175180435,0.5098616731374674,337,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222324748582911/frames/90ff3ed7dd5b48d0862bac3192f8a138.jpg","90ff3ed7dd5b48d0862bac3192f8a138","",1.178,0.0428668819367885,0.6766884903240294,0.990131527883932,0.4901394065289588,False,"2025-02-10T19:12:38.247635Z",0.94562828540802,0.36100266461674
30361,"1","Not Flooded","2025-02-10T19:21:02.060003Z",0.0003723241679836,0.5976536689224498,0.1065122187137603,0.993157074190358,340,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222337365049343/frames/a7629b189cbcd0ba868e1bac87e3df87.jpg","a7629b189cbcd0ba868e1bac87e3df87","",1.08,0.0012995389988645,0.1939663921434833,0.8934877043648156,0.0068440054760681,True,"2025-02-10T19:21:02.060023Z",0.8918158411979675,0.2645798154202278
28900,"1","Not Flooded","2025-02-08T03:46:18.575247Z",0.0001107677744585,0.4295485266871947,0.4374360740184784,0.9993219694843082,343,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222323809058815/frames/6faa57aadb83bb086143e51e19c7ae84.jpg","6faa57aadb83bb086143e51e19c7ae84","",1.623,0.0180551446974277,0.5840541906172669,0.5625639222489554,0.0006791101821181,True,"2025-02-08T03:46:18.575274Z",0.5443980097770691,0.1168468989820905
30059,"1","Not Flooded","2025-02-10T18:55:30.732588Z",4.9427140766056255e-05,0.2980624306314321,0.3479710817337036,0.9990412562134804,348,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222337365049343/frames/8004efae26b8d2d835cb73c051d143f3.jpg","8004efae26b8d2d835cb73c051d143f3","",1.45,0.0018839476397261,0.2497711107176327,0.6520288971842092,0.0009598234529459,True,"2025-02-10T18:55:30.732609Z",0.650095522403717,0.1447919050930024
29070,"1","Not Flooded","2025-02-08T03:53:24.714052Z",0.0011236092541366,0.7199993090134872,0.1239243149757385,0.9949298864622786,349,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222337365049343/frames/1ba5e8b3074a3387d1b53a9d09ab0545.jpg","1ba5e8b3074a3387d1b53a9d09ab0545","",1.082,0.0541385263204574,0.6990699753404188,0.8760757318232206,0.0050711932041476,True,"2025-02-08T03:53:24.714079Z",0.8208135962486267,0.2110877423311293
29491,"1","Not Flooded","2025-02-09T17:51:22.313531Z",9.50636331253918e-06,0.071936014648914,0.2688641548156738,0.9986514966336,350,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222337365049343/frames/ff40d968744213a1eba7ee586265c145.jpg","ff40d968744213a1eba7ee586265c145","",1.262,0.0002778166963253,0.039493118206199,0.7311358142515019,0.0013495830328261,True,"2025-02-09T17:51:22.313552Z",0.730848491191864,0.1711681558865573
30086,"1","Not Flooded","2025-02-10T19:08:26.258514Z",7.235858356580138e-05,0.3615014705056725,0.0110798580572009,0.5601309419441769,351,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222322869534719/frames/643b2e270324e6ede1f93767463a7af7.jpg","643b2e270324e6ede1f93767463a7af7","",1.06,0.0069335983134806,0.4557919785103194,0.9889200599282048,0.439869058055823,False,"2025-02-10T19:08:26.258535Z",0.9819141030311584,0.6246404710800552
30303,"1","Not Flooded","2025-02-10T19:19:02.985306Z",0.0001043191150529,0.4200906487931489,0.1126261875033378,0.9938232283753612,352,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222325285453823/frames/870e4c827c938c39091095f0057cff97.jpg","870e4c827c938c39091095f0057cff97","",2.373,0.0013957743067294,0.2041627618730916,0.8873737687681569,0.0061778512910651,True,"2025-02-10T19:19:02.985327Z",0.8858736753463745,0.2585649937595281
30353,"1","Not Flooded","2025-02-10T19:20:49.481552Z",0.0001653258223086,0.4901955491831243,0.1049294173717498,0.9929540969022213,354,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222353336958975/frames/b13c3598ec9a599a0b574a01c89784fc.jpg","b13c3598ec9a599a0b574a01c89784fc","",1.174,0.0025065643712878,0.2957562631449387,0.8950705456081777,0.0070469827642051,True,"2025-02-10T19:20:49.481573Z",0.8923986554145813,0.2652017032817541
29033,"1","Not Flooded","2025-02-08T03:51:56.613335Z",0.0001420970074832,0.4675668205551213,0.1213591992855072,0.9947085548448952,355,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222351055257599/frames/b26adb89354fa8f66d53ae3f966e6b0d.jpg","b26adb89354fa8f66d53ae3f966e6b0d","",1.467,0.0093582170084118,0.4996123997529723,0.8786407602019607,0.0052925248215311,True,"2025-02-08T03:51:56.613356Z",0.8691404461860657,0.2435220014424343
30260,"1","Not Flooded","2025-02-10T19:17:35.505551Z",0.0001098396169254,0.4282550863085341,0.0059040640480816,0.2906375646180356,356,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222324748582911/frames/3752846c46a4b162d8418c649d32bca9.jpg","3752846c46a4b162d8418c649d32bca9","",0.964,0.0010752100497484,0.1675545123578619,0.9940959712403126,0.7093699930469483,False,"2025-02-10T19:17:35.505571Z",0.9929109215736388,0.8777083432302756
29482,"1","Not Flooded","2025-02-09T17:50:42.533752Z",6.26796463620849e-05,0.3377185784679965,0.4276933670043945,0.9993003761557828,358,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222352665870335/frames/c4fb6c7af7bb2e157d158d4f7dbe4e63.jpg","c4fb6c7af7bb2e157d158d4f7dbe4e63","",1.188,0.0056422422640025,0.4247796400824001,0.572306615540583,0.0007007035106433,True,"2025-02-09T17:50:42.533773Z",0.5666016936302185,0.1224341727379908
29065,"1","Not Flooded","2025-02-08T03:53:15.185274Z",8.007754513528198e-05,0.3778335845357218,0.0318047329783439,0.9083546747396924,361,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222325285453823/frames/29690d601e9569f46845b9b0e671bd8a.jpg","29690d601e9569f46845b9b0e671bd8a","",1.878,0.0240074750036001,0.6169419096276014,0.9681952042592458,0.0916464049267338,False,"2025-02-08T03:53:15.185294Z",0.9441076517105104,0.3563158326603413
28905,"1","Not Flooded","2025-02-08T03:46:28.936479Z",0.0184784773737192,0.9712258100737196,0.0019174221670255,0.0337017874957353,362,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222325017018367/frames/898034131c517218b2112d0f6bbec51c.jpg","898034131c517218b2112d0f6bbec51c","",1.141,0.8765393495559692,0.9804839496789072,0.9980824906378984,0.9662982125042648,False,"2025-02-08T03:46:28.936506Z",0.1030646637082099,0.0190032087686188
28924,"1","Not Flooded","2025-02-08T03:47:22.716738Z",0.0090787252411246,0.925925166160663,0.0072949612513184,0.3762313595591506,363,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222347297161215/frames/7fac29e0298f2a82c437a7f4facbf5b9.jpg","7fac29e0298f2a82c437a7f4facbf5b9","",1.482,0.3570260405540466,0.8654724836214603,0.992705031298101,0.6237664811079969,False,"2025-02-08T03:47:22.716766Z",0.6266002655029297,0.1381767888993016
30098,"1","Not Flooded","2025-02-10T19:08:45.027898Z",1.7928654415300116e-05,0.1419426653940998,0.2844393253326416,0.9987432682798324,364,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222353471176703/frames/edddab0c12972c8b8b5f94cefca27ad5.jpg","edddab0c12972c8b8b5f94cefca27ad5","",1.055,0.0004623860586434,0.0740607981757956,0.715560695152817,0.0012578113865939,True,"2025-02-10T19:08:45.027920Z",0.7150803804397583,0.1656510604483638
30376,"1","Not Flooded","2025-02-10T19:21:33.261680Z",4.539580186246894e-05,0.2838313474668866,0.1440505683422088,0.996217928508808,365,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222324345929727/frames/fe53af0fc5fcef443e116cdeb8389ffc.jpg","fe53af0fc5fcef443e116cdeb8389ffc","",2.875,0.0006365383742377,0.1042990157760858,0.8559495184999832,0.0037831511576183,True,"2025-02-10T19:21:33.261699Z",0.8552675843238831,0.2328430208202873
29011,"1","Not Flooded","2025-02-08T03:50:52.787472Z",6.570565165020525e-05,0.3455855678829468,0.0137519380077719,0.6528861642906808,369,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222321527357439/frames/622a0871991b49b49a2ab3b609cc8894.jpg","622a0871991b49b49a2ab3b609cc8894","",1.045,0.0069149089977145,0.4555199025709017,0.986247973429272,0.347112756042893,False,"2025-02-08T03:50:52.787492Z",0.9792673587799072,0.5848218334463384
30323,"1","Not Flooded","2025-02-10T19:19:49.206839Z",0.0010349611984565,0.7113932879297612,0.0025218401569873,0.0640943973949808,370,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222352263217151/frames/4f04d61f544b2f19c5e219317968fdcc.jpg","4f04d61f544b2f19c5e219317968fdcc","",1.323,0.040700439363718,0.6717500960903119,0.9974781769560648,0.9359056026050192,False,"2025-02-10T19:19:49.206860Z",0.9557427763938904,0.3987424045466912
30189,"1","Not Flooded","2025-02-10T19:12:04.664664Z",0.0151250334456563,0.9608232240566954,0.0511673241853714,0.9662507071815092,371,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222352665870335/frames/a76f79e0d46a38d6ed0373654ec1c088.jpg","a76f79e0d46a38d6ed0373654ec1c088","",1.097,0.3389071226119995,0.8605394877198741,0.9488327475264668,0.033750372484917,False,"2025-02-10T19:12:04.664684Z",0.594800591468811,0.1295837238126908
28899,"1","Not Flooded","2025-02-08T03:46:16.464537Z",0.0055129155516624,0.8820248496024669,0.1466932296752929,0.9963323731499916,372,"/data/local-files/?d=/share/XXXX-19/nexar_data/2023/2023-09-29/604222324748582911/frames/608856336a5c2f6a458840efdcfb2d63.jpg","608856336a5c2f6a458840efdcfb2d63","",6.582,0.3357841670513153,0.8596789935781441,0.8533067628741264,0.0036687065164346,True,"2025-02-08T03:46:16.464563Z",0.5120096802711487,0.109182347022064
